example_id                                                    | status  | run_time        |
./spec/pim/services/registry_spec.rb[1:3:1]                   | passed  | 0.001 seconds   |
./spec/pim/services/registry_spec.rb[1:3:2]                   | passed  | 0.00035 seconds |
./spec/pim/services/registry_spec.rb[1:4:1]                   | passed  | 0.00063 seconds |
./spec/pim/services/registry_spec.rb[1:4:2]                   | passed  | 0.00032 seconds |
./spec/pim/services/registry_spec.rb[1:5:1]                   | passed  | 0.00036 seconds |
./spec/pim/services/registry_spec.rb[1:6:1]                   | passed  | 0.001 seconds   |
./spec/pim/services/registry_spec.rb[1:7:1]                   | passed  | 0.00082 seconds |
./spec/pim/services/registry_spec.rb[1:7:2]                   | passed  | 0.00032 seconds |
./spec/pim/services/registry_spec.rb[1:8:1]                   | passed  | 0.00112 seconds |
./spec/pim/services/registry_spec.rb[1:9:1]                   | passed  | 0.00077 seconds |
./spec/pim/services/registry_spec.rb[1:9:2]                   | passed  | 0.0003 seconds  |
./spec/pim/services/registry_spec.rb[1:10:1]                  | passed  | 0.00065 seconds |
./spec/pim/services/registry_spec.rb[1:10:2]                  | passed  | 0.00063 seconds |
./spec/pim/services/registry_spec.rb[1:11:1]                  | passed  | 0.00066 seconds |
./spec/pim/services/registry_spec.rb[1:12:1]                  | passed  | 0.00075 seconds |
./spec/pim/services/usb_disk_spec.rb[1:1:1]                   | passed  | 0.00007 seconds |
./spec/pim/services/usb_disk_spec.rb[1:2:1]                   | passed  | 0.00012 seconds |
./spec/pim/services/usb_disk_spec.rb[1:2:2]                   | passed  | 0.00011 seconds |
./spec/pim/services/usb_disk_spec.rb[1:2:3]                   | passed  | 0.00009 seconds |
./spec/pim/services/usb_disk_spec.rb[1:2:4]                   | passed  | 0.0001 seconds  |
./spec/pim/services/usb_disk_spec.rb[1:3:1]                   | passed  | 0.00008 seconds |
./spec/pim/services/usb_disk_spec.rb[1:3:2]                   | passed  | 0.00009 seconds |
./spec/pim/services/vm_registry_spec.rb[1:1:1]                | passed  | 0.00063 seconds |
./spec/pim/services/vm_registry_spec.rb[1:2:1]                | passed  | 0.00066 seconds |
./spec/pim/services/vm_registry_spec.rb[1:2:2]                | passed  | 0.00074 seconds |
./spec/pim/services/vm_registry_spec.rb[1:3:1]                | passed  | 0.00068 seconds |
./spec/pim/services/vm_registry_spec.rb[1:3:2]                | passed  | 0.00074 seconds |
./spec/pim/services/vm_registry_spec.rb[1:3:3]                | passed  | 0.00087 seconds |
./spec/pim/services/vm_registry_spec.rb[1:4:1]                | passed  | 0.00076 seconds |
./spec/pim/services/vm_registry_spec.rb[1:5:1]                | passed  | 0.00065 seconds |
./spec/pim/services/vm_registry_spec.rb[1:6:1]                | passed  | 0.00106 seconds |
./spec/pim/services/vm_runner_spec.rb[1:1:1]                  | passed  | 0.00031 seconds |
./spec/pim/services/vm_runner_spec.rb[1:1:2]                  | passed  | 0.00024 seconds |
./spec/pim/services/vm_runner_spec.rb[1:2:1]                  | passed  | 0.00257 seconds |
./spec/pim/services/vm_runner_spec.rb[1:2:2]                  | passed  | 0.00147 seconds |
./spec/pim/services/vm_runner_spec.rb[1:2:3]                  | passed  | 0.00143 seconds |
./spec/pim/services/vm_runner_spec.rb[1:2:4]                  | passed  | 0.00159 seconds |
./spec/pim/services/vm_runner_spec.rb[1:2:5]                  | passed  | 0.00142 seconds |
./spec/pim/services/vm_runner_spec.rb[1:2:6]                  | passed  | 0.0012 seconds  |
./spec/pim/services/vm_runner_spec.rb[1:2:7]                  | passed  | 0.00085 seconds |
./spec/pim/services/vm_runner_spec.rb[1:3:1]                  | passed  | 0.00676 seconds |
./spec/pim/services/vm_runner_spec.rb[1:3:2]                  | passed  | 0.00524 seconds |
./spec/pim/services/vm_runner_spec.rb[1:4:1]                  | passed  | 0.00107 seconds |
./spec/pim/services/vm_runner_spec.rb[1:4:2]                  | passed  | 0.00119 seconds |
./spec/pim/services/vm_runner_spec.rb[1:4:3]                  | passed  | 0.00101 seconds |
./spec/pim/services/vm_runner_spec.rb[1:5:1]                  | passed  | 0.00039 seconds |
./spec/pim/services/vm_runner_spec.rb[1:5:2]                  | passed  | 0.00045 seconds |
./spec/pim/services/vm_runner_spec.rb[1:5:3:1]                | passed  | 0.00458 seconds |
./spec/pim/services/vm_runner_spec.rb[1:5:3:2]                | passed  | 3.01 seconds    |
./spec/pim/services/vm_runner_spec.rb[1:5:4]                  | passed  | 0.00048 seconds |
./spec/pim/services/vm_runner_spec.rb[1:5:5]                  | passed  | 0.0024 seconds  |
./spec/pim/services/vm_runner_spec.rb[1:6:1]                  | passed  | 0.00425 seconds |
./spec/pim/services/vm_runner_spec.rb[1:6:2]                  | passed  | 0.00618 seconds |
./spec/pim/services/vm_runner_spec.rb[1:7:1]                  | passed  | 0.00031 seconds |
./spec/pim/services/vm_runner_spec.rb[1:8:1]                  | passed  | 0.00025 seconds |
./spec/pim/services/vm_runner_spec.rb[1:9:1]                  | passed  | 0.00026 seconds |
./spec/pim/services/vm_runner_spec.rb[1:9:2]                  | passed  | 0.00029 seconds |
./spec/pim/services/vm_runner_spec.rb[1:10:1]                 | passed  | 0.00027 seconds |
./spec/pim/services/vm_runner_spec.rb[1:10:2]                 | passed  | 0.00028 seconds |
./spec/pim/services/vm_runner_spec.rb[1:10:3]                 | passed  | 0.00229 seconds |
./spec/pim/services/vm_runner_spec.rb[1:11:1]                 | passed  | 0.00025 seconds |
./spec/pim/services/vm_runner_spec.rb[1:11:2]                 | passed  | 0.00025 seconds |
./spec/pim/verifier_spec.rb[1:1:1]                            | passed  | 0.00176 seconds |
./spec/pim/verifier_spec.rb[1:1:2]                            | passed  | 0.00213 seconds |
./spec/pim/verifier_spec.rb[1:1:3]                            | passed  | 0.00178 seconds |
./spec/pim/verifier_spec.rb[1:1:4]                            | passed  | 0.00183 seconds |
./spec/pim/verifier_spec.rb[1:1:5]                            | passed  | 0.00182 seconds |
./spec/pim/verifier_spec.rb[1:1:6]                            | passed  | 0.00163 seconds |
./spec/pim/verifier_spec.rb[1:1:7]                            | passed  | 0.00158 seconds |
./spec/pim/verifier_spec.rb[1:1:8]                            | passed  | 0.00182 seconds |
./spec/pim/verifier_spec.rb[1:1:9]                            | passed  | 0.00157 seconds |
./spec/pim/verifier_spec.rb[1:1:10]                           | passed  | 0.00194 seconds |
./spec/pim/verifier_spec.rb[1:1:11]                           | passed  | 0.00185 seconds |
./spec/pim/verifier_spec.rb[1:1:12]                           | passed  | 0.00188 seconds |
./spec/pim/verifier_spec.rb[1:1:13]                           | passed  | 0.00169 seconds |
./spec/pim/verifier_spec.rb[1:1:14]                           | passed  | 0.00187 seconds |
./spec/pim/verifier_spec.rb[1:1:15]                           | passed  | 0.00175 seconds |
./spec/pim/verifier_spec.rb[1:1:16]                           | passed  | 0.00176 seconds |
./spec/pim/verifier_spec.rb[1:1:17:1]                         | passed  | 0.00281 seconds |
./spec/pim/verifier_spec.rb[1:2:1]                            | passed  | 0.00249 seconds |
./spec/pim/verifier_spec.rb[1:2:2]                            | passed  | 0.00325 seconds |
./spec/pim/verifier_spec.rb[1:2:3]                            | passed  | 0.00237 seconds |
./spec/pim/verifier_spec.rb[1:3:1]                            | passed  | 0.00221 seconds |
./spec/pim/views/builds_view_spec.rb[1:1]                     | passed  | 0.00003 seconds |
./spec/pim/views/builds_view_spec.rb[1:2]                     | passed  | 0.00003 seconds |
./spec/pim/views/isos_view_spec.rb[1:1]                       | passed  | 0.00003 seconds |
./spec/pim/views/isos_view_spec.rb[1:2]                       | passed  | 0.00003 seconds |
./spec/pim/views/isos_view_spec.rb[1:3]                       | passed  | 0.00004 seconds |
./spec/pim/views/profiles_view_spec.rb[1:1]                   | passed  | 0.00004 seconds |
./spec/pim/views/profiles_view_spec.rb[1:2]                   | passed  | 0.00003 seconds |
./spec/pim/views/targets_view_spec.rb[1:1]                    | passed  | 0.00003 seconds |
./spec/pim/views/targets_view_spec.rb[1:2]                    | passed  | 0.00003 seconds |
